gene	expressed.libs	libs.total	ratio	genome
329726.SAMN02604308.AM1_0197	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0198	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0199	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0200	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0201	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0202	6	9	0.6666666666666666	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0307	6	9	0.6666666666666666	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0203	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0204	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0205	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0206	1	9	0.1111111111111111	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0207	1	9	0.1111111111111111	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0209	1	9	0.1111111111111111	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0208	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0210	3	9	0.3333333333333333	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0211	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0212	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0213	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0214	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0215	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0216	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0217	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0218	3	9	0.3333333333333333	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0219	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0220	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0221	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0222	2	9	0.2222222222222222	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0223	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0224	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0225	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0226	5	9	0.5555555555555556	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0227	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0228	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0229	6	9	0.6666666666666666	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0230	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0231	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0232	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0233	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0234	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0235	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0236	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0237	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0238	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0239	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0240	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0241	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0242	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0243	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0244	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0245	6	9	0.6666666666666666	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0246	1	9	0.1111111111111111	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0247	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0248	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0249	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0250	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0251	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0252	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0253	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0254	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0255	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0256	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0257	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0258	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0259	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0260	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0261	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0262	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0263	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0264	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0265	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0266	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0267	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0268	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0269	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0270	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0271	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0272	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0273	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0274	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0275	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0276	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0277	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0278	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0279	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0280	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0281	2	9	0.2222222222222222	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0282	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0283	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0284	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0285	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0286	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0287	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0288	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0289	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0290	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0291	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0292	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0294	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0295	5	9	0.5555555555555556	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0296	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0298	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0299	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0300	6	9	0.6666666666666666	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0301	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0302	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0303	6	9	0.6666666666666666	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0308	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0309	5	9	0.5555555555555556	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0310	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0312	5	9	0.5555555555555556	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0313	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0314	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0315	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0316	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0318	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0319	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0320	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0321	5	9	0.5555555555555556	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0322	5	9	0.5555555555555556	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0323	5	9	0.5555555555555556	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0324	4	9	0.4444444444444444	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0325	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0326	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0327	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0328	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0329	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0330	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0331	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0332	5	9	0.5555555555555556	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0333	1	9	0.1111111111111111	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0334	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0385	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0335	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0336	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0337	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0339	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0338	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0340	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0341	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0342	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0343	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0344	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0345	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0346	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0347	3	9	0.3333333333333333	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0348	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0349	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0350	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0351	1	9	0.1111111111111111	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0352	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0354	0	9	0	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0353	3	9	0.3333333333333333	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0355	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0356	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0357	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0358	3	9	0.3333333333333333	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0359	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0360	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0361	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0362	4	9	0.4444444444444444	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0363	7	9	0.7777777777777778	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0364	2	9	0.2222222222222222	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0365	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0366	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0367	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0368	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0371	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0372	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0374	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0373	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0375	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0376	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0377	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0378	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0379	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0380	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0381	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0382	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0383	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0384	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0386	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0387	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0388	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0389	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0390	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0391	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0392	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0393	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0394	8	9	0.8888888888888888	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0395	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0396	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0397	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0398	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0399	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0400	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0401	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0402	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0403	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0404	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0405	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0406	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0407	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0408	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0409	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0410	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0411	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0412	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0413	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0414	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
329726.SAMN02604308.AM1_0415	9	9	1	Acaryochloris.marina.MBIC11017_txid329726_SAMN02604308_unknown
