title	instrument	total.spots	total.bases	submitter	SRA	SRP	tax	tax.name	strategy	is.single	is.paired	SRR	tax.search
Structural changes in the transcriptional response to N deprivation promote nitrogen cost minimization in Prochlorococcus	NextSeq 500	70639854	4379670948	Desert Research Institute	SRA439844	SRP078366	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	RNA-Seq	TRUE	FALSE	SRR3883184;SRR3883185;SRR3883186;SRR3883187	59919
MED4-PSSP7_duplex_RNA	Illumina HiSeq 2000	14763636	980226844	University of Freiburg	SRA274632	SRP059921	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	RNA-Seq	TRUE	FALSE	SRR2079408;SRR3138052	59919
MED4+PSSP7_TEX_RNA_2009	Illumina HiSeq 2000	25906318	2590631800	University of Freiburg	SRA274632	SRP059921	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	RNA-Seq	TRUE	FALSE	SRR2079428	59919
MED4 standard growth conditions	Illumina Genome Analyzer II	17305477	1315216252	University of Freiburg	SRA115526	SRP033602	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	RNA-Seq	TRUE	FALSE	SRR1045147	59919
Prokaryotic RNA Sequencing	Illumina Genome Analyzer II	36722179	1321998444	BI	SRA050651	SRP011374	59919	NA	RNA-Seq	TRUE	FALSE	SRR441715	59919
Prokaryotic RNA Sequencing	Illumina Genome Analyzer II	34614227	1246112172	BI	SRA050651	SRP011374	59919	NA	RNA-Seq	TRUE	FALSE	SRR441714	59919
GSM3319605: MIT9312_PVC leachate rep3; Prochlorococcus marinus str. MIT 9312; RNA-Seq	NextSeq 500	14579144	1098421686	GEO	SRA753502	SRP156440	74546	Prochlorococcus marinus str. MIT 9312	RNA-Seq	TRUE	FALSE	SRR7647499	74546
GSM3319604: MIT9312_PVC leachate rep2; Prochlorococcus marinus str. MIT 9312; RNA-Seq	NextSeq 500	15126510	1138512850	GEO	SRA753502	SRP156440	74546	Prochlorococcus marinus str. MIT 9312	RNA-Seq	TRUE	FALSE	SRR7647498	74546
GSM3319603: MIT9312_PVC leachate rep1; Prochlorococcus marinus str. MIT 9312; RNA-Seq	NextSeq 500	14765714	1111423853	GEO	SRA753502	SRP156440	74546	Prochlorococcus marinus str. MIT 9312	RNA-Seq	TRUE	FALSE	SRR7647497	74546
GSM3319602: MIT9312_HDPE leachate rep3; Prochlorococcus marinus str. MIT 9312; RNA-Seq	NextSeq 500	15070449	1133154425	GEO	SRA753502	SRP156440	74546	Prochlorococcus marinus str. MIT 9312	RNA-Seq	TRUE	FALSE	SRR7647496	74546
GSM3319601: MIT9312_HDPE leachate rep2; Prochlorococcus marinus str. MIT 9312; RNA-Seq	NextSeq 500	13391146	1007225602	GEO	SRA753502	SRP156440	74546	Prochlorococcus marinus str. MIT 9312	RNA-Seq	TRUE	FALSE	SRR7647495	74546
GSM3319600: MIT9312_HDPE leachate rep1; Prochlorococcus marinus str. MIT 9312; RNA-Seq	NextSeq 500	14943598	1124240995	GEO	SRA753502	SRP156440	74546	Prochlorococcus marinus str. MIT 9312	RNA-Seq	TRUE	FALSE	SRR7647494	74546
GSM3319599: MIT9312_Control rep3; Prochlorococcus marinus str. MIT 9312; RNA-Seq	NextSeq 500	14433350	1085030697	GEO	SRA753502	SRP156440	74546	Prochlorococcus marinus str. MIT 9312	RNA-Seq	TRUE	FALSE	SRR7647493	74546
GSM3319598: MIT9312_Control rep2; Prochlorococcus marinus str. MIT 9312; RNA-Seq	NextSeq 500	14498853	1091234033	GEO	SRA753502	SRP156440	74546	Prochlorococcus marinus str. MIT 9312	RNA-Seq	TRUE	FALSE	SRR7647492	74546
GSM3319597: MIT9312_Control rep1; Prochlorococcus marinus str. MIT 9312; RNA-Seq	NextSeq 500	13643891	1027086826	GEO	SRA753502	SRP156440	74546	Prochlorococcus marinus str. MIT 9312	RNA-Seq	TRUE	FALSE	SRR7647491	74546
GSM3319596: NATL2A_PVC leachate rep3; Prochlorococcus marinus str. NATL2A; RNA-Seq	NextSeq 500	15218589	1144706612	GEO	SRA753502	SRP156440	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR7647490	59920
GSM3319595: NATL2A_PVC leachate rep2; Prochlorococcus marinus str. NATL2A; RNA-Seq	NextSeq 500	15179860	1142332328	GEO	SRA753502	SRP156440	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR7647489	59920
GSM3319594: NATL2A_PVC leachate rep1; Prochlorococcus marinus str. NATL2A; RNA-Seq	NextSeq 500	14849173	1117636787	GEO	SRA753502	SRP156440	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR7647488	59920
GSM3319593: NATL2A_HDPE leachate rep3; Prochlorococcus marinus str. NATL2A; RNA-Seq	NextSeq 500	15103395	1136298134	GEO	SRA753502	SRP156440	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR7647487	59920
GSM3319592: NATL2A_HDPE leachate rep2; Prochlorococcus marinus str. NATL2A; RNA-Seq	NextSeq 500	15503192	1165478141	GEO	SRA753502	SRP156440	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR7647485	59920
GSM3319591: NATL2A_HDPE leachate rep1; Prochlorococcus marinus str. NATL2A; RNA-Seq	NextSeq 500	16684926	1254348833	GEO	SRA753502	SRP156440	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR7647484	59920
GSM3319590: NATL2A_Control rep3; Prochlorococcus marinus str. NATL2A; RNA-Seq	NextSeq 500	15077389	1135075119	GEO	SRA753502	SRP156440	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR7647483	59920
GSM3319589: NATL2A_Control rep2; Prochlorococcus marinus str. NATL2A; RNA-Seq	NextSeq 500	16079324	1210112746	GEO	SRA753502	SRP156440	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR7647482	59920
GSM3319588: NATL2A_Control rep1; Prochlorococcus marinus str. NATL2A; RNA-Seq	NextSeq 500	15309565	1154120007	GEO	SRA753502	SRP156440	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR7647481	59920
GSM2446198: Axenic replicate 3, 13:11 day:night cycle -> extended darkness, Time 144; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	7290106	291604240	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146559	59920
GSM2446197: Axenic replicate 2, 13:11 day:night cycle -> extended darkness, Time 144; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5501507	220060280	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146558	59920
GSM2446196: Axenic replicate 1, 13:11 day:night cycle -> extended darkness, Time 144; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	8277088	331083520	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146557	59920
GSM2446195: Axenic replicate 3, 13:11 day:night cycle -> extended darkness, Time 96; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4088601	163544040	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146556	59920
GSM2446194: Axenic replicate 2, 13:11 day:night cycle -> extended darkness, Time 96; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5330007	213200280	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146555	59920
GSM2446193: Axenic replicate 1, 13:11 day:night cycle -> extended darkness, Time 96; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4666827	186673080	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146554	59920
GSM2446192: Axenic replicate 3, 13:11 day:night cycle -> extended darkness, Time 72; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5074737	202989480	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146553	59920
GSM2446191: Axenic replicate 2, 13:11 day:night cycle -> extended darkness, Time 72; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	7132655	285306200	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146552	59920
GSM2446190: Axenic replicate 1, 13:11 day:night cycle -> extended darkness, Time 72; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	2435611	97424440	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146551	59920
GSM2446189: Axenic replicate 3, 13:11 day:night cycle -> extended darkness, Time 48; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3869588	154783520	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146550	59920
GSM2446188: Axenic replicate 2, 13:11 day:night cycle -> extended darkness, Time 48; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4415391	176615640	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146549	59920
GSM2446187: Axenic replicate 1, 13:11 day:night cycle -> extended darkness, Time 48; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	14151773	566070920	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146548	59920
GSM2446186: Axenic replicate 3, 13:11 day:night cycle -> extended darkness, Time 40; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4315001	172600040	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146547	59920
GSM2446185: Axenic replicate 2, 13:11 day:night cycle -> extended darkness, Time 40; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	6366581	254663240	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146546	59920
GSM2446184: Axenic replicate 1, 13:11 day:night cycle -> extended darkness, Time 40; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5616159	224646360	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146545	59920
GSM2446183: Axenic replicate 3, 13:11 day:night cycle -> extended darkness, Time 36; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3503423	143640343	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146544	59920
GSM2446182: Axenic replicate 2, 13:11 day:night cycle -> extended darkness, Time 36; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3893695	159641495	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146543	59920
GSM2446181: Axenic replicate 1, 13:11 day:night cycle -> extended darkness, Time 36; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4002050	164084050	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146542	59920
GSM2446180: Axenic replicate 3, 13:11 day:night cycle -> extended darkness, Time 32; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5369273	220140193	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146541	59920
GSM2446179: Axenic replicate 2, 13:11 day:night cycle -> extended darkness, Time 32; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4942918	202659638	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146540	59920
GSM2446178: Axenic replicate 1, 13:11 day:night cycle -> extended darkness, Time 32; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3122457	128020737	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146539	59920
GSM2446177: Axenic replicate 3, 13:11 day:night cycle -> extended darkness, Time 28; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4439128	182004248	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146538	59920
GSM2446176: Axenic replicate 2, 13:11 day:night cycle -> extended darkness, Time 28; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5507863	225822383	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146537	59920
GSM2446175: Axenic replicate 1, 13:11 day:night cycle -> extended darkness, Time 28; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4505122	184710002	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146536	59920
GSM2446174: Axenic replicate 3, 13:11 day:night cycle, Time 48; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3728277	149131080	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146535	59920
GSM2446173: Axenic replicate 2, 13:11 day:night cycle, Time 48; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3236793	129471720	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146534	59920
GSM2446172: Axenic replicate 1, 13:11 day:night cycle, Time 48; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4571904	182876160	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146533	59920
GSM2446171: Axenic replicate 3, 13:11 day:night cycle, Time 40; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5121807	204872280	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146531	59920
GSM2446170: Axenic replicate 2, 13:11 day:night cycle, Time 40; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4982387	199295480	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146530	59920
GSM2446169: Axenic replicate 1, 13:11 day:night cycle, Time 40; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5158043	206321720	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146529	59920
GSM2446168: Axenic replicate 3, 13:11 day:night cycle, Time 36; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4363230	178892430	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146528	59920
GSM2446167: Axenic replicate 2, 13:11 day:night cycle, Time 36; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4726556	193788796	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146527	59920
GSM2446166: Axenic replicate 1, 13:11 day:night cycle, Time 36; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5017169	205703929	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146526	59920
GSM2446165: Axenic replicate 3, 13:11 day:night cycle, Time 32; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3363661	137910101	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146525	59920
GSM2446164: Axenic replicate 1, 13:11 day:night cycle, Time 32; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3431950	140709950	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146524	59920
GSM2446163: Axenic replicate 3, 13:11 day:night cycle, Time 28; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3360143	137765863	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146523	59920
GSM2446162: Axenic replicate 2, 13:11 day:night cycle, Time 28; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5646162	231492642	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146522	59920
GSM2446161: Axenic replicate 1, 13:11 day:night cycle, Time 28; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3011230	123460430	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146521	59920
GSM2446160: Axenic replicate 3, 13:11 day:night cycle, Time 24; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4387487	175499480	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146520	59920
GSM2446159: Axenic replicate 2, 13:11 day:night cycle, Time 24; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4466965	178678600	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146519	59920
GSM2446158: Axenic replicate 1, 13:11 day:night cycle, Time 24; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	5189886	207595440	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146518	59920
GSM2446157: Axenic replicate 3, 13:11 day:night cycle, Time 20; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4036245	165486045	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146517	59920
GSM2446156: Axenic replicate 2, 13:11 day:night cycle, Time 20; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4225771	173256611	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146516	59920
GSM2446155: Axenic replicate 1, 13:11 day:night cycle, Time 20; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3586973	147065893	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146515	59920
GSM2446154: Axenic replicate 3, 13:11 day:night cycle, Time 16; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3182915	130499515	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146513	59920
GSM2446153: Axenic replicate 2, 13:11 day:night cycle, Time 16; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4278903	175435023	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146512	59920
GSM2446152: Axenic replicate 1, 13:11 day:night cycle, Time 16; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3367881	138083121	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146511	59920
GSM2446151: Axenic replicate 3, 13:11 day:night cycle, Time 12; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3992690	163700290	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146510	59920
GSM2446150: Axenic replicate 2, 13:11 day:night cycle, Time 12; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3599841	147593481	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146509	59920
GSM2446149: Axenic replicate 1, 13:11 day:night cycle, Time 12; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	2870326	117683366	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146508	59920
GSM2446148: Axenic replicate 3, 13:11 day:night cycle, Time 8; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	2545675	104372675	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146507	59920
GSM2446147: Axenic replicate 2, 13:11 day:night cycle, Time 8; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3751811	153824251	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146506	59920
GSM2446146: Axenic replicate 1, 13:11 day:night cycle, Time 8; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	3575387	146590867	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146505	59920
GSM2446145: Axenic replicate 3, 13:11 day:night cycle, Time 0; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4567970	182718800	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146504	59920
GSM2446144: Axenic replicate 2, 13:11 day:night cycle, Time 0; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	4490611	179624440	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146503	59920
GSM2446143: Axenic replicate 1, 13:11 day:night cycle, Time 0; Prochlorococcus marinus str. NATL2A; RNA-Seq	Illumina HiSeq 2000	6363035	254521400	GEO	SRA520554	SRP096122	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR5146502	59920
Uninfected+P59hB	Illumina HiSeq 2000	4826711	193068440	Hong Kong University of Science and Technology	SRA188240	SRP048525	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR1593793	59920
Uninfected+P59hA	Illumina HiSeq 2000	4613315	184532600	Hong Kong University of Science and Technology	SRA188240	SRP048525	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR1593792	59920
Uninfected+P50h	Illumina HiSeq 2000	4196629	167865160	Hong Kong University of Science and Technology	SRA188240	SRP048525	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR1593791	59920
Uninfected+P50hA	Illumina HiSeq 2000	4057184	162287360	Hong Kong University of Science and Technology	SRA188240	SRP048525	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR1593790	59920
Uninfected-P59hB	Illumina HiSeq 2000	5043576	201743040	Hong Kong University of Science and Technology	SRA188240	SRP048525	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR1593789	59920
Uninfected-P59hA	Illumina HiSeq 2000	5490799	219631960	Hong Kong University of Science and Technology	SRA188240	SRP048525	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR1593788	59920
Uninfected59h	Illumina HiSeq 2000	3855535	154221400	Hong Kong University of Science and Technology	SRA188240	SRP048525	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR1593787	59920
Uninfected59hA	Illumina HiSeq 2000	4938904	197556160	Hong Kong University of Science and Technology	SRA188240	SRP048525	59920	Prochlorococcus marinus str. NATL2A	RNA-Seq	TRUE	FALSE	SRR1593786	59920
